image_path,jar_colors,colors_tuples
./Stimuli/marblejar_27points0.jpg,"['green', 'green', 'green', 'green', 'green', 'purple', 'green', 'green', 'darkorange']","[(1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 1, 0)]"
./Stimuli/marblejar_27points1.jpg,"['green', 'green', 'green', 'green', 'green', 'green', 'green', 'green', 'green']","[(1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0)]"
./Stimuli/marblejar_27points2.jpg,"['green', 'purple', 'darkorange', 'green', 'green', 'green', 'purple', 'green', 'darkorange']","[(1, 0, 0), (0, 0, 1), (0, 1, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 1, 0)]"
./Stimuli/marblejar_27points3.jpg,"['green', 'darkorange', 'purple', 'purple', 'purple', 'darkorange', 'darkorange', 'green', 'green']","[(1, 0, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (1, 0, 0), (1, 0, 0)]"
./Stimuli/marblejar_27points4.jpg,"['green', 'green', 'purple', 'darkorange', 'darkorange', 'purple', 'darkorange', 'purple', 'green']","[(1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 0, 0)]"
./Stimuli/marblejar_27points5.jpg,"['green', 'darkorange', 'darkorange', 'green', 'green', 'purple', 'green', 'purple', 'green']","[(1, 0, 0), (0, 1, 0), (0, 1, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0)]"
./Stimuli/marblejar_27points6.jpg,"['purple', 'darkorange', 'green', 'darkorange', 'darkorange', 'green', 'purple', 'green', 'purple']","[(0, 0, 1), (0, 1, 0), (1, 0, 0), (0, 1, 0), (0, 1, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1)]"
./Stimuli/marblejar_27points7.jpg,"['purple', 'green', 'darkorange', 'purple', 'darkorange', 'green', 'darkorange', 'green', 'purple']","[(0, 0, 1), (1, 0, 0), (0, 1, 0), (0, 0, 1), (0, 1, 0), (1, 0, 0), (0, 1, 0), (1, 0, 0), (0, 0, 1)]"
./Stimuli/marblejar_27points8.jpg,"['green', 'green', 'green', 'purple', 'darkorange', 'green', 'green', 'green', 'green']","[(1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 1, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0)]"
./Stimuli/marblejar_27points9.jpg,"['purple', 'purple', 'darkorange', 'darkorange', 'purple', 'green', 'green', 'green', 'darkorange']","[(0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 1, 0)]"
./Stimuli/marblejar_26points0.jpg,"['darkorange', 'darkorange', 'purple', 'green', 'purple', 'green', 'green', 'green', 'purple']","[(0, 1, 0), (0, 1, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1)]"
./Stimuli/marblejar_26points1.jpg,"['purple', 'green', 'purple', 'green', 'darkorange', 'darkorange', 'green', 'green', 'purple']","[(0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 1, 0), (0, 1, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1)]"
./Stimuli/marblejar_26points2.jpg,"['purple', 'purple', 'darkorange', 'darkorange', 'darkorange', 'green', 'purple', 'purple', 'green']","[(0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0)]"
./Stimuli/marblejar_26points3.jpg,"['purple', 'purple', 'darkorange', 'purple', 'green', 'green', 'darkorange', 'green', 'green']","[(0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 1, 0), (1, 0, 0), (1, 0, 0)]"
./Stimuli/marblejar_26points4.jpg,"['darkorange', 'green', 'purple', 'purple', 'green', 'darkorange', 'purple', 'purple', 'darkorange']","[(0, 1, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0)]"
./Stimuli/marblejar_26points5.jpg,"['darkorange', 'purple', 'green', 'green', 'green', 'purple', 'green', 'purple', 'darkorange']","[(0, 1, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0)]"
./Stimuli/marblejar_26points6.jpg,"['green', 'purple', 'purple', 'green', 'green', 'purple', 'green', 'darkorange', 'darkorange']","[(1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 1, 0), (0, 1, 0)]"
./Stimuli/marblejar_26points7.jpg,"['purple', 'green', 'green', 'green', 'purple', 'darkorange', 'purple', 'darkorange', 'green']","[(0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (1, 0, 0)]"
./Stimuli/marblejar_26points8.jpg,"['green', 'darkorange', 'darkorange', 'purple', 'purple', 'purple', 'darkorange', 'purple', 'green']","[(1, 0, 0), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 0, 0)]"
./Stimuli/marblejar_26points9.jpg,"['purple', 'darkorange', 'darkorange', 'purple', 'purple', 'green', 'purple', 'darkorange', 'green']","[(0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (1, 0, 0)]"
./Stimuli/marblejar_25points0.jpg,"['green', 'purple', 'purple', 'green', 'green', 'purple', 'green', 'darkorange', 'green']","[(1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 1, 0), (1, 0, 0)]"
./Stimuli/marblejar_25points1.jpg,"['purple', 'green', 'darkorange', 'green', 'green', 'green', 'purple', 'green', 'purple']","[(0, 0, 1), (1, 0, 0), (0, 1, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1)]"
./Stimuli/marblejar_25points2.jpg,"['green', 'darkorange', 'purple', 'purple', 'purple', 'green', 'darkorange', 'purple', 'green']","[(1, 0, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0), (0, 0, 1), (1, 0, 0)]"
./Stimuli/marblejar_25points3.jpg,"['green', 'darkorange', 'purple', 'purple', 'green', 'purple', 'darkorange', 'green', 'purple']","[(1, 0, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (1, 0, 0), (0, 0, 1)]"
./Stimuli/marblejar_25points4.jpg,"['green', 'green', 'green', 'green', 'purple', 'purple', 'purple', 'green', 'darkorange']","[(1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0)]"
./Stimuli/marblejar_25points5.jpg,"['green', 'darkorange', 'purple', 'purple', 'purple', 'green', 'purple', 'darkorange', 'green']","[(1, 0, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (1, 0, 0)]"
./Stimuli/marblejar_25points6.jpg,"['darkorange', 'darkorange', 'green', 'purple', 'purple', 'green', 'green', 'purple', 'purple']","[(0, 1, 0), (0, 1, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1)]"
./Stimuli/marblejar_25points7.jpg,"['purple', 'darkorange', 'purple', 'green', 'purple', 'darkorange', 'purple', 'darkorange', 'purple']","[(0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1)]"
./Stimuli/marblejar_25points8.jpg,"['darkorange', 'purple', 'purple', 'purple', 'green', 'darkorange', 'purple', 'green', 'green']","[(0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0)]"
./Stimuli/marblejar_25points9.jpg,"['green', 'green', 'purple', 'green', 'green', 'purple', 'purple', 'darkorange', 'green']","[(1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 0, 0)]"
./Stimuli/marblejar_24points0.jpg,"['green', 'purple', 'purple', 'purple', 'green', 'darkorange', 'green', 'purple', 'green']","[(1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0)]"
./Stimuli/marblejar_24points1.jpg,"['green', 'purple', 'green', 'green', 'green', 'purple', 'purple', 'green', 'green']","[(1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0)]"
./Stimuli/marblejar_24points2.jpg,"['darkorange', 'green', 'purple', 'green', 'green', 'purple', 'purple', 'green', 'purple']","[(0, 1, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1)]"
./Stimuli/marblejar_24points3.jpg,"['purple', 'darkorange', 'darkorange', 'green', 'purple', 'purple', 'purple', 'purple', 'green']","[(0, 0, 1), (0, 1, 0), (0, 1, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0)]"
./Stimuli/marblejar_24points4.jpg,"['purple', 'green', 'green', 'purple', 'green', 'green', 'purple', 'green', 'green']","[(0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0)]"
./Stimuli/marblejar_24points5.jpg,"['green', 'green', 'darkorange', 'purple', 'green', 'purple', 'green', 'purple', 'purple']","[(1, 0, 0), (1, 0, 0), (0, 1, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1)]"
./Stimuli/marblejar_24points6.jpg,"['darkorange', 'green', 'purple', 'purple', 'purple', 'green', 'green', 'purple', 'green']","[(0, 1, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0)]"
./Stimuli/marblejar_24points7.jpg,"['green', 'purple', 'purple', 'darkorange', 'purple', 'green', 'green', 'green', 'purple']","[(1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1)]"
./Stimuli/marblejar_24points8.jpg,"['purple', 'green', 'purple', 'purple', 'darkorange', 'green', 'green', 'purple', 'green']","[(0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0)]"
./Stimuli/marblejar_24points9.jpg,"['purple', 'purple', 'green', 'darkorange', 'green', 'green', 'green', 'purple', 'purple']","[(0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1)]"
./Stimuli/marblejar_23points0.jpg,"['purple', 'purple', 'purple', 'green', 'darkorange', 'purple', 'green', 'green', 'purple']","[(0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1)]"
./Stimuli/marblejar_23points1.jpg,"['purple', 'green', 'green', 'purple', 'green', 'purple', 'purple', 'green', 'green']","[(0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0)]"
./Stimuli/marblejar_23points2.jpg,"['green', 'purple', 'purple', 'purple', 'purple', 'green', 'green', 'darkorange', 'purple']","[(1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 1, 0), (0, 0, 1)]"
./Stimuli/marblejar_23points3.jpg,"['darkorange', 'purple', 'purple', 'purple', 'green', 'green', 'green', 'purple', 'purple']","[(0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1)]"
./Stimuli/marblejar_23points4.jpg,"['green', 'darkorange', 'green', 'purple', 'green', 'purple', 'purple', 'purple', 'purple']","[(1, 0, 0), (0, 1, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1)]"
./Stimuli/marblejar_23points5.jpg,"['purple', 'purple', 'green', 'green', 'green', 'purple', 'green', 'green', 'purple']","[(0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1)]"
./Stimuli/marblejar_23points6.jpg,"['purple', 'purple', 'purple', 'darkorange', 'purple', 'green', 'purple', 'purple', 'darkorange']","[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0)]"
./Stimuli/marblejar_23points7.jpg,"['purple', 'darkorange', 'green', 'purple', 'green', 'green', 'purple', 'purple', 'purple']","[(0, 0, 1), (0, 1, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1)]"
./Stimuli/marblejar_23points8.jpg,"['darkorange', 'purple', 'purple', 'purple', 'green', 'darkorange', 'purple', 'purple', 'purple']","[(0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1)]"
./Stimuli/marblejar_23points9.jpg,"['purple', 'purple', 'green', 'green', 'green', 'purple', 'green', 'purple', 'green']","[(0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0)]"
./Stimuli/marblejar_22points0.jpg,"['purple', 'darkorange', 'purple', 'green', 'purple', 'purple', 'green', 'purple', 'purple']","[(0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1)]"
./Stimuli/marblejar_22points1.jpg,"['purple', 'purple', 'purple', 'green', 'green', 'purple', 'purple', 'green', 'green']","[(0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0)]"
./Stimuli/marblejar_22points2.jpg,"['purple', 'green', 'green', 'purple', 'purple', 'green', 'purple', 'purple', 'green']","[(0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0)]"
./Stimuli/marblejar_22points3.jpg,"['purple', 'purple', 'purple', 'darkorange', 'purple', 'darkorange', 'purple', 'purple', 'purple']","[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1)]"
./Stimuli/marblejar_22points4.jpg,"['purple', 'purple', 'green', 'green', 'green', 'purple', 'purple', 'green', 'purple']","[(0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1)]"
./Stimuli/marblejar_30points0.jpg,"['purple', 'darkorange', 'darkorange', 'darkorange', 'green', 'green', 'darkorange', 'green', 'green']","[(0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 1, 0), (1, 0, 0), (1, 0, 0), (0, 1, 0), (1, 0, 0), (1, 0, 0)]"
./Stimuli/marblejar_30points1.jpg,"['purple', 'darkorange', 'green', 'darkorange', 'green', 'green', 'darkorange', 'green', 'darkorange']","[(0, 0, 1), (0, 1, 0), (1, 0, 0), (0, 1, 0), (1, 0, 0), (1, 0, 0), (0, 1, 0), (1, 0, 0), (0, 1, 0)]"
./Stimuli/marblejar_30points2.jpg,"['darkorange', 'darkorange', 'green', 'purple', 'darkorange', 'darkorange', 'green', 'green', 'green']","[(0, 1, 0), (0, 1, 0), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0)]"
./Stimuli/marblejar_30points3.jpg,"['darkorange', 'darkorange', 'purple', 'green', 'green', 'green', 'green', 'darkorange', 'darkorange']","[(0, 1, 0), (0, 1, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 1, 0), (0, 1, 0)]"
./Stimuli/marblejar_30points4.jpg,"['darkorange', 'purple', 'darkorange', 'purple', 'darkorange', 'green', 'green', 'darkorange', 'darkorange']","[(0, 1, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 1, 0), (1, 0, 0), (1, 0, 0), (0, 1, 0), (0, 1, 0)]"
./Stimuli/reg_trials/rand_marblejar_0.jpg,"['green', 'purple', 'purple', 'purple', 'purple', 'green', 'purple', 'purple', 'green']","[(1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0)]"
./Stimuli/reg_trials/rand_marblejar_1.jpg,"['purple', 'green', 'green', 'purple', 'green', 'purple', 'green', 'green', 'darkorange']","[(0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 1, 0)]"
./Stimuli/reg_trials/rand_marblejar_2.jpg,"['purple', 'green', 'purple', 'darkorange', 'purple', 'purple', 'darkorange', 'purple', 'purple']","[(0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1)]"
./Stimuli/reg_trials/rand_marblejar_3.jpg,"['green', 'purple', 'green', 'green', 'purple', 'green', 'purple', 'green', 'darkorange']","[(1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 1, 0)]"
./Stimuli/reg_trials/rand_marblejar_4.jpg,"['green', 'purple', 'purple', 'green', 'green', 'darkorange', 'purple', 'purple', 'darkorange']","[(1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 1, 0)]"
./Stimuli/reg_trials/rand_marblejar_5.jpg,"['darkorange', 'purple', 'purple', 'purple', 'purple', 'darkorange', 'green', 'green', 'darkorange']","[(0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (1, 0, 0), (1, 0, 0), (0, 1, 0)]"
./Stimuli/reg_trials/rand_marblejar_6.jpg,"['purple', 'purple', 'purple', 'darkorange', 'purple', 'purple', 'purple', 'purple', 'darkorange']","[(0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 0, 1), (0, 1, 0)]"
./Stimuli/reg_trials/rand_marblejar_7.jpg,"['purple', 'green', 'purple', 'green', 'purple', 'green', 'purple', 'green', 'purple']","[(0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1)]"
./Stimuli/reg_trials/rand_marblejar_8.jpg,"['green', 'purple', 'purple', 'green', 'green', 'green', 'purple', 'darkorange', 'purple']","[(1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1)]"
./Stimuli/reg_trials/rand_marblejar_9.jpg,"['purple', 'purple', 'darkorange', 'purple', 'green', 'purple', 'purple', 'green', 'darkorange']","[(0, 0, 1), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 1, 0)]"
./Stimuli/reg_trials/rand_marblejar_10.jpg,"['purple', 'green', 'purple', 'green', 'purple', 'purple', 'green', 'purple', 'green']","[(0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0)]"
./Stimuli/reg_trials/rand_marblejar_11.jpg,"['green', 'green', 'purple', 'darkorange', 'purple', 'purple', 'green', 'green', 'purple']","[(1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1)]"
./Stimuli/reg_trials/rand_marblejar_12.jpg,"['purple', 'green', 'green', 'purple', 'darkorange', 'darkorange', 'purple', 'purple', 'purple']","[(0, 0, 1), (1, 0, 0), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1)]"
./Stimuli/reg_trials/rand_marblejar_13.jpg,"['darkorange', 'green', 'purple', 'purple', 'purple', 'green', 'purple', 'green', 'green']","[(0, 1, 0), (1, 0, 0), (0, 0, 1), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0)]"
./Stimuli/reg_trials/rand_marblejar_14.jpg,"['purple', 'green', 'purple', 'purple', 'green', 'purple', 'darkorange', 'darkorange', 'purple']","[(0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 1, 0), (0, 0, 1)]"
./Stimuli/reg_trials/rand_marblejar_15.jpg,"['green', 'darkorange', 'purple', 'green', 'purple', 'darkorange', 'purple', 'green', 'green']","[(1, 0, 0), (0, 1, 0), (0, 0, 1), (1, 0, 0), (0, 0, 1), (0, 1, 0), (0, 0, 1), (1, 0, 0), (1, 0, 0)]"
